area_sqft,bedrooms,bathrooms,age_years,floor,total_floors,parking,city_tier,property_type,furnishing,price_inr
2854.0,1,1,19,16,23,0,tier3,apartment,semi,6671499.0
1176.0,5,5,32,6,19,3,tier1,independent_house,fully,10212349.0
2567.0,3,2,25,10,23,0,metro,independent_house,unfurnished,24260386.0
412.0,3,4,32,20,23,3,metro,independent_house,semi,4025675.0
4049.0,4,3,36,8,17,0,tier2,apartment,fully,14782319.0
3470.0,2,2,9,17,29,3,metro,apartment,semi,25000000.0
2263.0,2,1,12,12,22,3,tier1,villa,semi,23158722.0
3826.0,2,2,12,10,20,3,metro,apartment,fully,25000000.0
3727.0,3,3,19,12,23,3,tier1,independent_house,unfurnished,25000000.0
888.0,4,3,20,4,11,1,tier1,apartment,unfurnished,5166411.0
620.0,2,3,0,8,9,0,tier1,apartment,fully,4876394.0
1439.0,2,1,36,6,15,3,tier1,villa,semi,12375606.0
405.0,5,4,35,15,24,2,metro,villa,fully,5995752.0
2749.0,3,3,24,12,24,3,tier2,villa,semi,17095066.0
2565.0,5,4,12,8,21,2,tier1,apartment,unfurnished,14333570.0
2605.0,2,2,33,17,22,2,tier2,studio,unfurnished,6275770.0
701.0,2,3,11,9,23,1,metro,independent_house,unfurnished,7269758.0
4164.0,2,1,12,20,21,1,metro,independent_house,fully,25000000.0
4403.0,3,3,40,12,26,1,metro,villa,unfurnished,25000000.0
2821.0,4,3,37,18,20,2,tier1,villa,semi,23352153.0
422.0,3,2,23,20,30,2,tier1,villa,semi,4061786.0
2023.0,2,1,6,6,16,0,tier2,apartment,unfurnished,8083745.0
3344.0,5,4,5,5,14,0,tier1,apartment,unfurnished,21159760.0
3469.0,3,3,39,17,30,0,tier1,villa,semi,25000000.0
1397.0,2,3,10,4,12,2,tier2,apartment,unfurnished,6162639.0
3773.0,1,2,27,15,17,2,metro,apartment,fully,25000000.0
4366.0,3,2,14,3,12,0,tier1,independent_house,fully,25000000.0
2485.0,4,5,20,18,23,2,tier1,apartment,unfurnished,13361328.0
1964.0,5,5,40,14,23,0,tier1,villa,fully,18438699.0
2557.0,2,2,24,10,16,3,metro,villa,unfurnished,25000000.0
511.0,1,2,17,9,10,2,tier2,apartment,unfurnished,2145387.0
2546.0,5,5,17,13,22,2,tier3,independent_house,unfurnished,10753493.0
510.0,3,2,9,8,10,2,metro,apartment,fully,5576361.0
542.0,1,1,22,8,13,1,tier2,independent_house,semi,2836805.0
2668.0,1,2,23,4,13,3,tier2,independent_house,unfurnished,10674880.0
2494.0,3,4,3,3,16,2,tier1,apartment,semi,15936562.0
4445.0,4,3,16,18,23,0,tier2,apartment,semi,19182074.0
2481.0,2,3,26,15,20,3,tier2,apartment,semi,9111404.0
4417.0,2,1,2,9,14,2,tier3,apartment,semi,13464249.0
3709.0,4,5,40,17,26,1,tier3,apartment,fully,9344266.0
1782.0,5,4,35,12,15,3,metro,studio,semi,10339723.0
4197.0,3,2,26,12,20,0,tier1,apartment,unfurnished,18711637.0
2379.0,3,4,0,2,14,2,tier1,independent_house,fully,25000000.0
2839.0,2,2,21,11,13,2,metro,apartment,unfurnished,21710570.0
811.0,1,1,36,2,16,3,tier1,studio,semi,2894011.0
1271.0,1,1,0,14,22,2,tier3,apartment,semi,4110964.0
2540.0,5,4,32,1,10,3,metro,apartment,unfurnished,19205523.0
1512.0,1,1,34,10,19,1,tier1,villa,unfurnished,11625762.0
2858.0,5,5,3,7,21,3,tier2,apartment,semi,15376500.0
727.0,2,1,9,2,12,0,tier1,independent_house,fully,6967099.0
1429.0,4,3,29,9,22,3,tier1,apartment,fully,7555141.0
3127.0,5,5,37,4,9,3,tier3,villa,semi,13259329.0
2909.0,4,5,31,5,9,2,tier1,villa,unfurnished,23205467.0
4433.0,4,3,21,18,28,0,metro,villa,unfurnished,25000000.0
4088.0,2,2,24,7,10,1,metro,apartment,fully,25000000.0
3723.0,3,3,21,8,10,0,tier3,apartment,semi,10315726.0
403.0,4,4,23,0,3,3,tier1,apartment,semi,2058294.0
2870.0,3,2,31,6,10,1,tier1,apartment,unfurnished,14659570.0
1338.0,1,2,2,7,9,3,metro,apartment,unfurnished,12055917.0
1494.0,5,5,8,15,26,3,tier1,studio,semi,7773812.0
1260.0,1,2,2,2,11,0,tier3,villa,semi,5344497.0
2269.0,5,5,32,19,22,3,tier1,villa,semi,18545714.0
907.0,5,4,29,2,6,1,tier3,apartment,unfurnished,2153274.0
2580.0,1,1,2,13,27,0,tier1,apartment,fully,16669710.0
1081.0,4,5,4,0,13,1,tier1,villa,semi,12548049.0
2451.0,4,4,10,17,19,2,tier3,apartment,fully,8372465.0
2966.0,2,3,9,14,23,3,tier1,apartment,semi,17836328.0
1136.0,5,5,21,17,22,2,tier1,villa,semi,11790884.0
821.0,1,2,20,19,25,0,tier3,villa,semi,3120922.0
3705.0,2,3,14,17,26,1,tier1,studio,semi,15275032.0
3427.0,5,5,6,13,27,1,tier1,apartment,semi,21169980.0
1471.0,4,5,26,17,26,2,tier3,villa,semi,6680807.0
4036.0,1,1,32,2,16,2,metro,apartment,unfurnished,25000000.0
1306.0,1,1,26,13,25,0,tier1,apartment,fully,7196446.0
4199.0,2,2,33,20,30,0,metro,independent_house,unfurnished,25000000.0
864.0,1,2,37,7,19,0,tier1,apartment,unfurnished,3571216.0
3106.0,1,1,34,20,30,3,metro,villa,fully,25000000.0
478.0,3,2,26,10,14,2,tier2,apartment,unfurnished,1596111.0
1209.0,1,1,2,9,23,1,metro,apartment,fully,11331363.0
2059.0,2,2,13,6,19,3,tier2,studio,semi,6924881.0
749.0,2,2,17,2,11,0,tier1,apartment,unfurnished,3385158.0
2273.0,5,5,29,18,28,0,tier1,independent_house,unfurnished,14417093.0
1351.0,5,5,34,15,28,1,tier1,apartment,unfurnished,6572245.0
805.0,5,4,26,8,11,0,tier2,studio,unfurnished,2382006.0
4344.0,2,1,14,20,21,3,tier1,apartment,unfurnished,23644768.0
4425.0,3,4,32,3,17,3,tier1,apartment,unfurnished,22634993.0
4345.0,3,3,28,16,24,2,tier3,independent_house,unfurnished,14162929.0
1031.0,5,5,32,9,20,3,tier2,apartment,semi,4094417.0
1965.0,4,4,24,13,21,1,metro,apartment,unfurnished,14941859.0
1742.0,5,4,26,0,8,0,tier3,studio,unfurnished,2792410.0
1735.0,3,3,14,12,13,1,tier1,villa,unfurnished,15006406.0
2108.0,5,5,16,14,19,0,metro,independent_house,unfurnished,25000000.0
2491.0,4,5,11,20,22,3,tier1,villa,unfurnished,25000000.0
2389.0,4,3,10,7,14,2,metro,independent_house,unfurnished,25000000.0
1595.0,4,5,26,1,2,3,metro,independent_house,unfurnished,18091206.0
4417.0,2,2,15,1,13,1,tier2,villa,fully,25000000.0
4416.0,4,3,5,3,8,2,metro,apartment,unfurnished,25000000.0
1758.0,2,2,1,6,17,1,tier2,apartment,unfurnished,7293533.0
1307.0,4,3,35,17,18,1,tier3,villa,semi,5959086.0
2584.0,2,1,17,4,5,2,tier2,independent_house,semi,14007776.0
1913.0,4,5,23,3,9,3,tier2,villa,unfurnished,12901505.0
4447.0,3,4,37,0,12,2,tier2,apartment,fully,16645785.0
2160.0,4,4,4,8,20,2,tier3,apartment,semi,7340362.0
563.0,2,3,38,12,20,2,tier1,villa,fully,4588171.0
912.0,4,5,28,5,14,1,metro,independent_house,fully,9151084.0
705.0,5,5,26,10,20,3,tier1,apartment,semi,3443524.0
1969.0,1,1,17,5,15,3,tier1,villa,semi,20462237.0
1697.0,2,2,28,16,27,1,metro,independent_house,semi,15657358.0
3912.0,4,3,8,0,1,3,tier2,studio,fully,12839593.0
4051.0,5,5,12,4,11,1,metro,apartment,semi,25000000.0
975.0,4,4,39,11,23,2,tier3,studio,unfurnished,1643352.0
4272.0,3,4,11,17,24,2,tier1,villa,unfurnished,25000000.0
2794.0,2,3,29,8,11,3,metro,independent_house,semi,25000000.0
1657.0,5,5,38,1,11,3,metro,apartment,semi,11639164.0
2067.0,5,5,24,11,16,1,metro,villa,fully,25000000.0
2209.0,5,5,12,5,13,2,tier1,villa,unfurnished,22057057.0
1099.0,2,3,34,6,14,2,metro,apartment,fully,8656178.0
3956.0,3,2,33,19,29,3,tier1,apartment,unfurnished,16465865.0
450.0,2,2,22,19,30,0,metro,villa,semi,5390895.0
685.0,5,5,4,5,15,2,tier1,villa,unfurnished,8076077.0
1520.0,5,5,18,12,26,2,tier1,apartment,unfurnished,9874057.0
988.0,1,1,17,11,12,1,tier1,apartment,semi,5811702.0
653.0,2,1,7,20,30,1,tier1,apartment,unfurnished,4143666.0
1971.0,3,2,16,19,25,2,metro,studio,unfurnished,9207258.0
1944.0,3,3,6,7,18,1,metro,studio,fully,16032206.0
914.0,3,3,28,0,2,0,metro,apartment,unfurnished,6164219.0
3721.0,2,3,17,0,8,3,tier2,apartment,semi,17100052.0
4018.0,4,3,29,0,1,1,tier3,apartment,semi,9091444.0
3350.0,5,5,18,16,26,0,tier3,villa,unfurnished,12166463.0
2540.0,5,4,29,15,19,0,tier1,independent_house,fully,23131975.0
4284.0,3,4,30,17,20,3,tier1,villa,fully,25000000.0
1837.0,5,4,6,2,4,1,tier1,apartment,fully,13499531.0
2150.0,4,3,18,1,5,1,tier2,apartment,fully,10161242.0
461.0,1,1,30,3,17,1,tier2,apartment,semi,1659419.0
3301.0,4,3,24,13,27,0,tier2,independent_house,fully,20117664.0
779.0,2,2,9,0,2,2,tier3,villa,unfurnished,3396474.0
3127.0,4,4,34,13,27,0,tier1,villa,unfurnished,21545771.0
3607.0,4,4,8,18,27,3,tier2,apartment,semi,18780376.0
1289.0,5,5,40,3,8,1,tier2,studio,unfurnished,3313896.0
2909.0,5,5,28,15,29,0,tier1,apartment,semi,13927282.0
1644.0,5,4,13,11,15,1,tier3,independent_house,unfurnished,7034787.0
2033.0,3,3,7,19,22,0,metro,independent_house,unfurnished,17923964.0
2572.0,3,4,36,5,9,1,tier3,villa,fully,10818181.0
1422.0,3,3,21,4,7,0,tier2,independent_house,unfurnished,6547221.0
3666.0,5,4,33,0,7,2,metro,apartment,unfurnished,25000000.0
2017.0,2,3,34,14,16,3,tier2,independent_house,semi,10113717.0
2293.0,3,4,2,18,22,1,metro,apartment,fully,23013492.0
3740.0,4,3,28,0,6,0,tier2,villa,fully,24260354.0
1333.0,1,1,13,10,20,0,tier2,apartment,unfurnished,4756084.0
2254.0,4,4,37,15,28,3,tier2,apartment,fully,9404237.0
4473.0,2,1,8,16,18,1,tier3,apartment,semi,15189104.0
2038.0,2,1,1,19,28,1,metro,apartment,fully,17803386.0
873.0,4,5,27,15,17,0,tier1,villa,unfurnished,5270202.0
1566.0,1,1,22,19,30,2,tier1,villa,unfurnished,12254155.0
4319.0,1,2,22,20,24,0,metro,apartment,semi,25000000.0
3512.0,3,3,10,19,30,3,tier1,studio,semi,17256171.0
3717.0,3,3,20,9,20,0,tier1,studio,unfurnished,13523869.0
1439.0,1,2,39,8,13,0,tier1,apartment,semi,6625209.0
3839.0,2,1,31,8,13,2,tier1,apartment,semi,17681740.0
2012.0,2,2,40,19,24,1,tier3,villa,unfurnished,6484915.0
3659.0,3,2,13,5,12,2,tier1,independent_house,semi,25000000.0
4011.0,2,1,35,15,22,0,tier3,apartment,unfurnished,8219926.0
1253.0,1,2,15,13,23,3,tier1,independent_house,fully,11228497.0
4247.0,3,2,38,1,8,1,tier1,apartment,semi,22067439.0
2993.0,5,5,35,10,22,3,tier1,apartment,semi,17026312.0
3396.0,3,3,6,4,11,3,tier1,independent_house,fully,25000000.0
3502.0,2,3,39,15,20,2,tier1,villa,semi,25000000.0
1090.0,3,3,24,9,14,1,tier1,independent_house,unfurnished,8005586.0
3457.0,1,2,31,7,18,1,metro,apartment,semi,24842410.0
1273.0,2,3,23,1,3,2,tier1,apartment,fully,6572853.0
1513.0,3,4,8,2,7,0,tier2,apartment,unfurnished,6025609.0
877.0,3,4,40,16,21,0,tier1,apartment,semi,3674982.0
1142.0,3,2,4,18,28,2,tier2,apartment,unfurnished,5287161.0
4413.0,5,4,33,6,8,0,tier1,villa,fully,25000000.0
1745.0,4,4,8,17,24,1,tier3,villa,semi,8477556.0
1986.0,1,1,32,11,21,2,tier2,independent_house,fully,9181390.0
2367.0,3,4,17,7,20,1,tier3,apartment,semi,6862025.0
3323.0,3,4,9,9,16,3,tier2,apartment,unfurnished,14360205.0
2752.0,1,1,9,14,28,3,metro,independent_house,semi,25000000.0
2598.0,2,1,13,19,28,0,tier1,apartment,fully,18385074.0
3831.0,5,4,36,10,21,0,metro,independent_house,unfurnished,25000000.0
2433.0,2,2,31,7,11,3,tier2,apartment,unfurnished,8458848.0
3553.0,3,3,27,15,28,0,tier2,villa,semi,23821387.0
4134.0,2,1,25,11,15,1,tier1,independent_house,semi,25000000.0
3172.0,1,2,17,8,10,3,tier3,villa,unfurnished,12287146.0
544.0,2,1,36,9,11,2,metro,villa,unfurnished,5175223.0
1480.0,4,4,11,11,21,1,tier2,independent_house,unfurnished,7921740.0
2932.0,5,5,38,2,11,0,tier2,apartment,semi,10191751.0
2363.0,4,3,15,1,4,1,metro,independent_house,semi,25000000.0
1567.0,5,5,13,13,26,2,tier2,independent_house,semi,8902934.0
1775.0,4,5,19,3,7,0,tier2,studio,fully,5597821.0
721.0,4,5,30,11,20,2,metro,apartment,unfurnished,5284059.0
1363.0,3,2,29,16,24,1,tier1,apartment,semi,7637199.0
3609.0,1,1,31,4,13,1,tier1,independent_house,unfurnished,21812241.0
442.0,3,2,3,8,19,3,tier2,villa,semi,3577383.0
3831.0,5,5,6,20,30,3,metro,apartment,semi,25000000.0
1791.0,3,4,34,0,11,2,tier3,apartment,semi,3905545.0
3712.0,4,5,40,15,28,2,tier3,apartment,fully,9129764.0
1450.0,1,2,5,3,16,1,metro,villa,unfurnished,19148618.0
3797.0,2,2,37,19,25,0,tier1,apartment,unfurnished,16375429.0
2744.0,2,3,10,8,16,1,tier2,apartment,semi,10899545.0
3890.0,2,3,40,0,3,0,tier2,apartment,semi,11441950.0
655.0,5,5,40,15,28,1,tier1,studio,unfurnished,2577555.0
3669.0,3,4,26,3,17,1,metro,apartment,fully,25000000.0
1509.0,4,4,7,7,20,2,metro,apartment,fully,15330661.0
1871.0,4,3,32,10,21,1,tier3,villa,semi,6781057.0
583.0,3,2,4,15,27,1,tier1,apartment,semi,3692286.0
4311.0,5,5,13,8,20,2,tier3,studio,unfurnished,9476851.0
3029.0,2,1,26,18,22,0,tier1,studio,semi,11945632.0
4421.0,1,1,2,10,14,0,tier3,apartment,semi,13127788.0
2729.0,4,5,16,7,15,2,metro,apartment,fully,25000000.0
1048.0,4,4,32,7,13,2,metro,apartment,semi,7747938.0
1783.0,2,3,3,16,27,3,tier3,apartment,unfurnished,5050348.0
2203.0,5,4,15,13,24,2,tier3,apartment,unfurnished,7376462.0
1004.0,1,1,0,2,16,3,tier1,apartment,unfurnished,6056325.0
4219.0,2,2,26,15,27,2,tier1,apartment,fully,21967699.0
4327.0,1,1,3,8,9,3,tier1,villa,fully,25000000.0
2710.0,1,1,11,7,12,0,tier1,apartment,fully,15997068.0
2796.0,4,3,21,2,7,2,metro,apartment,fully,25000000.0
3284.0,4,5,8,20,29,3,tier3,villa,unfurnished,15247479.0
3184.0,4,3,9,1,6,3,tier1,apartment,semi,25000000.0
656.0,5,5,34,20,30,1,tier2,apartment,semi,2456498.0
2578.0,1,2,31,1,6,3,metro,apartment,unfurnished,18450858.0
3586.0,4,4,3,10,17,1,metro,apartment,semi,25000000.0
3706.0,1,1,35,2,14,0,tier2,apartment,semi,10869321.0
2843.0,5,4,19,10,16,3,tier1,independent_house,fully,25000000.0
4075.0,4,4,5,17,18,1,tier2,studio,unfurnished,14037748.0
2803.0,4,4,37,12,17,0,metro,apartment,fully,20008338.0
1969.0,3,4,13,11,17,0,tier3,apartment,fully,5977431.0
2214.0,2,1,13,2,11,0,tier2,independent_house,fully,13428032.0
3229.0,4,4,6,19,29,3,tier3,villa,unfurnished,14168377.0
4034.0,5,4,36,7,15,3,metro,apartment,unfurnished,25000000.0
1342.0,1,1,11,11,17,3,tier1,apartment,semi,7998680.0
1603.0,5,5,24,18,26,0,tier1,apartment,unfurnished,8330482.0
3072.0,4,3,9,13,16,3,tier1,villa,unfurnished,25000000.0
3530.0,1,1,36,15,18,2,tier1,apartment,fully,17028736.0
2036.0,5,4,32,3,12,1,metro,apartment,unfurnished,12121612.0
3037.0,1,1,20,9,22,2,tier1,apartment,semi,16595243.0
427.0,4,3,14,11,19,3,tier1,apartment,fully,2809084.0
1596.0,1,1,26,3,4,1,tier1,villa,semi,13548024.0
4317.0,1,1,20,8,22,0,metro,independent_house,fully,25000000.0
2763.0,4,3,38,17,22,3,tier1,villa,semi,19328512.0
3960.0,4,3,27,19,30,0,tier2,apartment,unfurnished,13025443.0
1292.0,4,4,1,17,30,0,tier1,apartment,unfurnished,8513969.0
1592.0,2,1,33,19,30,2,tier1,independent_house,unfurnished,8948344.0
4397.0,5,4,7,20,22,3,tier1,villa,unfurnished,25000000.0
4490.0,1,1,12,4,7,3,tier2,apartment,fully,22114229.0
3995.0,5,4,17,17,27,3,tier1,apartment,fully,25000000.0
1700.0,2,1,8,13,24,3,tier2,independent_house,unfurnished,9146268.0
3685.0,4,3,38,18,30,0,tier3,independent_house,unfurnished,8415486.0
2281.0,5,5,40,13,21,1,tier1,independent_house,semi,16580681.0
3860.0,2,3,6,2,5,2,tier3,villa,semi,21678653.0
3890.0,3,2,13,11,21,1,tier2,apartment,unfurnished,17729593.0
2182.0,5,4,15,15,25,2,metro,apartment,unfurnished,18540397.0
1648.0,5,5,27,2,9,1,tier1,apartment,unfurnished,8116304.0
4396.0,2,3,24,10,19,1,tier2,independent_house,semi,23699980.0
2247.0,3,4,27,13,16,0,tier3,villa,unfurnished,8032070.0
2169.0,2,3,1,9,21,2,tier1,apartment,semi,15382240.0
3128.0,3,2,21,16,17,3,metro,independent_house,unfurnished,25000000.0
4240.0,2,2,8,2,14,3,tier2,apartment,semi,19598688.0
934.0,1,1,9,7,19,1,metro,apartment,semi,8368569.0
4436.0,5,5,31,19,29,2,tier2,apartment,unfurnished,17754957.0
2131.0,4,5,5,10,22,0,tier1,independent_house,fully,19660133.0
504.0,3,2,1,3,16,2,tier2,studio,semi,1716820.0
1668.0,1,1,19,2,5,1,tier3,villa,fully,5733362.0
2296.0,1,1,30,12,20,3,tier2,studio,semi,6006559.0
3174.0,3,2,20,19,29,2,tier2,independent_house,semi,16237107.0
2722.0,4,3,6,1,15,0,tier2,independent_house,unfurnished,16170904.0
957.0,2,3,31,2,13,3,tier2,independent_house,semi,4634476.0
2401.0,4,4,15,7,16,2,tier3,apartment,semi,7080904.0
1354.0,2,3,29,4,12,0,metro,independent_house,semi,13446688.0
1505.0,1,2,8,2,5,1,tier2,villa,unfurnished,9604663.0
3316.0,3,3,37,6,11,0,metro,independent_house,unfurnished,25000000.0
3693.0,1,2,11,13,20,1,tier3,apartment,unfurnished,10524668.0
1040.0,1,1,39,17,30,3,tier2,independent_house,unfurnished,4471205.0
2869.0,1,2,15,6,19,3,tier1,studio,semi,12481207.0
2130.0,2,1,29,14,23,2,metro,apartment,fully,16113733.0
1780.0,3,3,20,17,19,1,tier1,studio,unfurnished,7658975.0
3322.0,5,5,3,0,11,1,tier2,apartment,unfurnished,15393973.0
1420.0,2,3,4,17,24,3,metro,apartment,unfurnished,11358577.0
3538.0,1,1,16,3,13,0,metro,apartment,unfurnished,25000000.0
2043.0,1,2,7,14,21,3,tier3,independent_house,semi,9017362.0
789.0,2,1,24,15,26,3,tier2,villa,unfurnished,5067231.0
3648.0,2,3,5,17,21,3,metro,apartment,fully,25000000.0
3893.0,2,2,24,8,11,2,tier1,villa,fully,25000000.0
2708.0,5,4,8,13,17,3,tier3,apartment,semi,10477324.0
3368.0,2,3,7,0,13,0,tier2,apartment,fully,15333273.0
1004.0,4,5,15,9,11,3,tier2,independent_house,semi,6175154.0
1791.0,4,3,23,20,25,0,tier1,independent_house,fully,12512347.0
1834.0,1,1,16,3,8,0,tier1,independent_house,unfurnished,12515643.0
3531.0,2,1,14,3,15,0,metro,villa,fully,25000000.0
1843.0,3,3,13,14,20,2,tier2,studio,unfurnished,5688805.0
3386.0,3,3,13,10,23,0,metro,apartment,unfurnished,22244013.0
1658.0,1,2,16,9,23,2,metro,apartment,fully,13809750.0
2863.0,4,5,34,5,15,0,tier2,apartment,unfurnished,9803118.0
1260.0,2,1,23,3,8,2,tier3,villa,unfurnished,4443437.0
2689.0,2,2,17,15,24,0,tier2,villa,unfurnished,15684083.0
731.0,4,5,30,7,17,2,tier1,independent_house,unfurnished,5313303.0
3412.0,5,5,21,16,18,0,tier1,apartment,unfurnished,20668487.0
519.0,5,4,38,9,21,3,tier1,apartment,semi,3231206.0
4496.0,5,4,23,8,15,1,tier1,villa,semi,25000000.0
3839.0,3,2,8,4,16,2,tier1,studio,fully,20792546.0
2772.0,1,1,23,13,22,1,tier1,apartment,unfurnished,13726363.0
4129.0,2,2,31,5,18,2,tier2,apartment,fully,16579722.0
3715.0,2,2,8,19,21,1,tier3,apartment,semi,11199566.0
985.0,2,1,8,8,9,0,tier3,apartment,fully,3278836.0
3451.0,2,2,24,17,19,3,metro,apartment,fully,23680013.0
1946.0,1,1,36,9,22,2,tier1,apartment,fully,10109709.0
3908.0,1,1,13,8,22,1,metro,villa,unfurnished,25000000.0
3941.0,4,3,20,9,23,0,tier1,apartment,semi,22662598.0
4313.0,3,4,26,9,14,3,tier1,apartment,fully,21870548.0
2249.0,1,1,27,10,14,1,metro,apartment,semi,15652993.0
1191.0,3,2,5,18,23,3,tier2,studio,unfurnished,3806834.0
912.0,5,5,16,14,26,3,tier1,apartment,semi,7096419.0
1078.0,3,4,40,0,4,3,tier3,apartment,fully,2671269.0
4466.0,2,1,36,1,9,2,metro,apartment,unfurnished,25000000.0
2804.0,2,1,31,0,10,0,metro,villa,semi,24864600.0
1842.0,2,1,0,14,20,0,tier1,independent_house,fully,18013078.0
2242.0,2,2,17,4,11,0,metro,apartment,semi,18393147.0
1108.0,5,5,2,8,18,1,tier1,apartment,unfurnished,7375370.0
2739.0,5,5,12,17,29,2,tier3,apartment,semi,9165479.0
2145.0,2,2,35,2,5,3,metro,villa,semi,23550701.0
3671.0,5,5,15,3,11,0,metro,studio,semi,25000000.0
486.0,5,4,6,1,4,2,tier2,apartment,semi,2645236.0
4220.0,1,1,29,5,6,0,tier1,apartment,semi,17615151.0
648.0,3,4,31,1,11,1,tier2,independent_house,fully,2989322.0
2111.0,4,5,26,13,20,0,tier1,independent_house,fully,19493496.0
1796.0,3,4,33,15,19,1,tier2,apartment,fully,7265512.0
3343.0,3,4,28,3,4,2,metro,apartment,semi,23058550.0
3098.0,3,3,26,11,25,2,tier1,apartment,unfurnished,14184641.0
1206.0,4,5,36,6,18,3,tier2,independent_house,semi,6204699.0
2411.0,2,3,13,1,15,2,tier3,independent_house,unfurnished,7797387.0
2591.0,3,4,18,9,11,1,tier1,independent_house,semi,20248900.0
2301.0,2,1,23,14,15,3,tier2,independent_house,unfurnished,11461383.0
489.0,5,4,27,4,8,3,metro,apartment,semi,4145957.0
1130.0,1,1,19,16,18,3,metro,apartment,semi,9861782.0
2465.0,1,1,18,20,27,3,metro,apartment,semi,22844231.0
1467.0,1,2,6,1,11,3,tier2,independent_house,semi,8558742.0
2635.0,2,1,26,3,6,0,tier1,villa,unfurnished,18267017.0
1071.0,4,5,5,6,12,2,tier2,apartment,unfurnished,5025978.0
3415.0,5,5,19,17,25,1,metro,apartment,semi,25000000.0
1172.0,3,4,16,2,7,1,tier3,independent_house,fully,4552937.0
3062.0,1,1,31,9,16,0,tier2,independent_house,fully,15309566.0
3830.0,2,1,19,11,20,0,metro,independent_house,fully,25000000.0
1869.0,1,1,0,2,16,3,metro,apartment,unfurnished,16365509.0
971.0,3,4,20,0,5,3,metro,studio,unfurnished,5121000.0
423.0,4,5,8,2,4,2,tier3,independent_house,semi,1826058.0
1878.0,1,1,15,1,14,0,metro,independent_house,semi,19143708.0
873.0,4,3,12,10,19,2,tier1,independent_house,semi,8262802.0
4015.0,2,2,6,19,26,0,tier1,studio,fully,22649437.0
4389.0,4,5,38,7,18,2,tier2,studio,semi,11365523.0
4420.0,5,5,10,5,19,0,tier1,villa,semi,25000000.0
4181.0,4,3,20,4,6,1,tier1,apartment,fully,25000000.0
2805.0,4,4,33,20,30,0,tier3,apartment,unfurnished,6302984.0
1732.0,4,4,14,20,29,3,metro,independent_house,fully,23656887.0
2230.0,1,1,38,13,22,2,tier2,villa,semi,11256020.0
1461.0,1,2,16,9,22,3,metro,apartment,unfurnished,12461929.0
3844.0,2,1,38,3,8,0,tier1,apartment,fully,18707425.0
2189.0,4,4,18,19,30,2,tier3,studio,fully,5065086.0
1979.0,4,5,0,0,8,1,tier2,independent_house,fully,13012688.0
3228.0,4,3,35,3,17,1,tier2,studio,unfurnished,6907896.0
1932.0,2,1,35,14,21,3,tier1,apartment,unfurnished,9359946.0
1862.0,5,4,39,3,14,0,tier1,independent_house,semi,12727519.0
1332.0,3,3,5,2,9,3,tier1,independent_house,unfurnished,10742070.0
675.0,2,1,34,12,18,0,tier1,apartment,unfurnished,2945149.0
555.0,4,5,14,0,6,1,tier1,apartment,semi,3432343.0
2051.0,1,1,34,5,18,0,tier1,studio,unfurnished,6162066.0
4480.0,3,4,39,13,25,2,tier1,apartment,semi,20612515.0
1468.0,4,4,8,3,7,2,tier1,villa,semi,16786226.0
3028.0,4,5,15,15,28,2,tier1,independent_house,unfurnished,24188657.0
1732.0,2,2,11,1,10,3,metro,independent_house,semi,19917645.0
1641.0,1,1,12,12,14,3,tier3,apartment,unfurnished,4024558.0
1068.0,1,1,24,1,12,3,tier2,independent_house,unfurnished,5038815.0
2710.0,1,1,16,15,18,1,metro,apartment,semi,22640689.0
3101.0,5,4,26,15,28,0,tier2,independent_house,semi,16841408.0
1835.0,4,3,27,16,23,0,tier2,apartment,unfurnished,6312254.0
2559.0,3,4,8,5,18,1,metro,independent_house,semi,25000000.0
2352.0,3,4,1,4,11,2,metro,independent_house,unfurnished,25000000.0
1510.0,2,1,30,20,22,0,metro,apartment,semi,10726870.0
3236.0,1,1,7,15,26,3,metro,apartment,unfurnished,25000000.0
2670.0,1,1,8,3,14,3,tier2,independent_house,semi,16739142.0
670.0,4,3,24,0,5,0,tier3,apartment,semi,1687499.0
2420.0,1,1,10,7,10,3,metro,apartment,unfurnished,19748474.0
1996.0,1,2,7,13,26,2,tier2,villa,semi,13297751.0
3663.0,4,3,12,7,18,1,metro,studio,fully,23049621.0
1657.0,3,3,21,16,21,2,tier2,villa,unfurnished,10373674.0
4319.0,3,4,34,10,20,2,tier2,apartment,semi,15974788.0
2921.0,2,2,40,20,24,1,tier1,studio,fully,10369083.0
935.0,1,1,30,18,21,2,metro,villa,unfurnished,10466005.0
2053.0,3,3,36,9,19,0,tier2,apartment,fully,6839950.0
4024.0,2,3,21,17,29,1,tier3,apartment,semi,8873612.0
1443.0,3,4,16,9,22,3,tier1,apartment,semi,8724128.0
3289.0,1,1,33,0,7,0,metro,apartment,fully,19189249.0
3611.0,2,1,12,6,9,2,metro,independent_house,fully,25000000.0
3239.0,1,2,33,8,16,1,tier2,apartment,semi,9993695.0
770.0,3,4,40,20,30,1,tier2,independent_house,semi,3662986.0
1934.0,2,2,15,17,30,0,tier2,apartment,unfurnished,7633302.0
1827.0,2,3,25,3,5,2,tier2,apartment,unfurnished,5973957.0
1810.0,3,4,32,0,10,2,tier3,apartment,fully,4333598.0
4003.0,3,2,32,11,19,2,tier2,villa,unfurnished,22744517.0
423.0,2,2,8,11,20,1,metro,independent_house,fully,5685982.0
2609.0,4,4,39,15,17,2,tier2,apartment,unfurnished,7139623.0
